EngNames	Lat	Lon	Language	Group	Family	color	glottocode	dialect	source
Dadulazda	42.4189	46.80373	Avar	Avar	Nakh-Daghestanian	yellow			
Ivaylazda	42.42	46.79917	Avar	Avar	Nakh-Daghestanian	yellow			
Ivaylazda	42.42	46.79917	Avar	Avar	Nakh-Daghestanian	yellow			
Tsamla	42.420013	46.841042	Avar	Avar	Nakh-Daghestanian	yellow			
Tsamla	42.420013	46.841042	Avar	Avar	Nakh-Daghestanian	yellow			
Mugdab	42.420445	46.807523	Avar	Avar	Nakh-Daghestanian	yellow			
Mugdab	42.420445	46.807523	Avar	Avar	Nakh-Daghestanian	yellow			
Buanzimakhi	42.42062	47.44966	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Buanzimakhi	42.42062	47.44966	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Tlezda	42.421358	46.721564	Avar	Avar	Nakh-Daghestanian	yellow			
Tlezda	42.421358	46.721564	Avar	Avar	Nakh-Daghestanian	yellow			
Malyy Urala	42.42216	46.80506	Avar	Avar	Nakh-Daghestanian	yellow			
Malyy Urala	42.42216	46.80506	Avar	Avar	Nakh-Daghestanian	yellow			
Tsekob	42.422785	46.450219	Avar	Avar	Nakh-Daghestanian	yellow			
Tsekob	42.422785	46.450219	Avar	Avar	Nakh-Daghestanian	yellow			
Ayalakab	42.4231	47.4625	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Ayalakab	42.4231	47.4625	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Kutisha	42.4236	47.2831	Avar	Avar	Nakh-Daghestanian	yellow			
Kutisha	42.4236	47.2831	Avar	Avar	Nakh-Daghestanian	yellow			
Kuppa	42.4239	47.1231	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Kuppa	42.4239	47.1231	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Bol'shoy Urala	42.424277	46.805844	Avar	Avar	Nakh-Daghestanian	yellow			
Bol'shoy Urala	42.424277	46.805844	Avar	Avar	Nakh-Daghestanian	yellow			
Amalte	42.42457	47.11047	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Amalte	42.42457	47.11047	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Tsalada	42.42472	46.81472	Avar	Avar	Nakh-Daghestanian	yellow			
Tsalada	42.42472	46.81472	Avar	Avar	Nakh-Daghestanian	yellow			
Gunduchi	42.424818	46.15836	Tindi	Andic	Nakh-Daghestanian	goldenrod3			
Gunduchi	42.424818	46.15836	Tindi	Andic	Nakh-Daghestanian	goldenrod3			
Genitsurib	42.425104	46.705356	Avar	Avar	Nakh-Daghestanian	yellow			
Genitsurib	42.425104	46.705356	Avar	Avar	Nakh-Daghestanian	yellow			
Shikhshaka	42.42555	47.47243	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Shikhshaka	42.42555	47.47243	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Khatsunob	42.425999	46.802058	Avar	Avar	Nakh-Daghestanian	yellow			
Khatsunob	42.425999	46.802058	Avar	Avar	Nakh-Daghestanian	yellow			
Purrimakhi	42.426446	47.465673	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Purrimakhi	42.426446	47.465673	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Kapulagumi	42.427995	47.476847	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Kapulagumi	42.427995	47.476847	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Teletl'	42.4289	46.7317	Avar	Avar	Nakh-Daghestanian	yellow			
Teletl'	42.4289	46.7317	Avar	Avar	Nakh-Daghestanian	yellow			
Khebdib	42.43	46.86	Avar	Avar	Nakh-Daghestanian	yellow			
Khebdib	42.43	46.86	Avar	Avar	Nakh-Daghestanian	yellow			
Zurilaudimakhi	42.4301	47.49276	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Zurilaudimakhi	42.4301	47.49276	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Verkhniy Togokh	42.430206	46.698316	Avar	Avar	Nakh-Daghestanian	yellow			
Verkhniy Togokh	42.430206	46.698316	Avar	Avar	Nakh-Daghestanian	yellow			
Damkulakada	42.430252	47.467675	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Damkulakada	42.430252	47.467675	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Kienikh	42.43056	46.66639	Avar	Avar	Nakh-Daghestanian	yellow			
Kienikh	42.43056	46.66639	Avar	Avar	Nakh-Daghestanian	yellow			
Kuker	42.43106	46.80982	Avar	Avar	Nakh-Daghestanian	yellow			
Kuker	42.43106	46.80982	Avar	Avar	Nakh-Daghestanian	yellow			
Levashi	42.4325	47.3258	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Levashi	42.4325	47.3258	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Angida	42.43279	46.1924	Tindi	Andic	Nakh-Daghestanian	goldenrod3		tind1238		[Magomedova 2003]				
Angida	42.43279	46.1924	Tindi	Andic	Nakh-Daghestanian	goldenrod3		tind1238		[Magomedova 2003]					
Nizhniy Togokh	42.43381	46.70246	Avar	Avar	Nakh-Daghestanian	yellow			
Nizhniy Togokh	42.43381	46.70246	Avar	Avar	Nakh-Daghestanian	yellow			
Echeda	42.43436	45.992398	Tindi	Andic	Nakh-Daghestanian	goldenrod3	tind1238		[Magomedova 2003]
Echeda	42.43436	45.992398	Tindi	Andic	Nakh-Daghestanian	goldenrod3	tind1238		[Magomedova 2003]
Mitliurib	42.43537	46.68836	Avar	Avar	Nakh-Daghestanian	yellow			
Mitliurib	42.43537	46.68836	Avar	Avar	Nakh-Daghestanian	yellow			
Tlyanub	42.43568	46.45745	Avar	Avar	Nakh-Daghestanian	yellow			
Tlyanub	42.43568	46.45745	Avar	Avar	Nakh-Daghestanian	yellow			
Dzhangamakhi	42.44335	47.38111	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Dzhangamakhi	42.44335	47.38111	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Khebda	42.443976	46.549984	Avar	Avar	Nakh-Daghestanian	yellow			
Khebda	42.443976	46.549984	Avar	Avar	Nakh-Daghestanian	yellow			
Sergokala	42.4494	47.6633	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Sergokala	42.4494	47.6633	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Elakatmakhi	42.454026	47.398334	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Elakatmakhi	42.454026	47.398334	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Tindi	42.454716	46.13469	Tindi	Andic	Nakh-Daghestanian	goldenrod3	tind1238		[Magomedova 2003]
Tindi	42.454716	46.13469	Tindi	Andic	Nakh-Daghestanian	goldenrod3	tind1238		[Magomedova 2003]
Gogotl'	42.45481	46.76547	Avar	Avar	Nakh-Daghestanian	yellow			
Gogotl'	42.45481	46.76547	Avar	Avar	Nakh-Daghestanian	yellow			
Sil'di	42.4552	45.92715	Avar	Avar	Nakh-Daghestanian	yellow			
Sil'di	42.4552	45.92715	Avar	Avar	Nakh-Daghestanian	yellow			
Urib	42.4564	46.6736	Avar	Avar	Nakh-Daghestanian	yellow			
Urib	42.4564	46.6736	Avar	Avar	Nakh-Daghestanian	yellow			
Mukharkh	42.459302	46.15171	Tindi	Andic	Nakh-Daghestanian	goldenrod3			
Mukharkh	42.459302	46.15171	Tindi	Andic	Nakh-Daghestanian	goldenrod3			
Nizhnie Chugli	42.46318	47.29733	Avar	Avar	Nakh-Daghestanian	yellow			
Nizhnie Chugli	42.46318	47.29733	Avar	Avar	Nakh-Daghestanian	yellow			
Tenla	42.465771	46.128629	Tindi	Andic	Nakh-Daghestanian	goldenrod3			
Tenla	42.465771	46.128629	Tindi	Andic	Nakh-Daghestanian	goldenrod3			
Kurmi	42.46639	47.04222	Avar	Avar	Nakh-Daghestanian	yellow			
Kurmi	42.46639	47.04222	Avar	Avar	Nakh-Daghestanian	yellow			
Khakhita	42.4667	47.2642	Avar	Avar	Nakh-Daghestanian	yellow			
Khakhita	42.4667	47.2642	Avar	Avar	Nakh-Daghestanian	yellow			
Gonoda	42.4697	46.7892	Avar	Avar	Nakh-Daghestanian	yellow			
Gonoda	42.4697	46.7892	Avar	Avar	Nakh-Daghestanian	yellow			
Gadaychi	42.470059	46.070951	Tindi	Andic	Nakh-Daghestanian	goldenrod3	tind1238		[Magomedova 2003]
Gadaychi	42.470059	46.070951	Tindi	Andic	Nakh-Daghestanian	goldenrod3	tind1238		[Magomedova 2003]
Gakko	42.47024	45.882	Chamalal	Andic	Nakh-Daghestanian	chocolate			
Gakko	42.47024	45.882	Chamalal	Andic	Nakh-Daghestanian	chocolate			
Sanukh	42.47054	46.13446	Tindi	Andic	Nakh-Daghestanian	goldenrod3			
Sanukh	42.47054	46.13446	Tindi	Andic	Nakh-Daghestanian	goldenrod3			
Karadakh	42.471023	46.863724	Avar	Avar	Nakh-Daghestanian	yellow			
Karadakh	42.471023	46.863724	Avar	Avar	Nakh-Daghestanian	yellow			
Assab	42.471596	46.492475	Avar	Avar	Nakh-Daghestanian	yellow			
Assab	42.471596	46.492475	Avar	Avar	Nakh-Daghestanian	yellow			
Datuna	42.47357	46.64364	Avar	Avar	Nakh-Daghestanian	yellow			
Datuna	42.47357	46.64364	Avar	Avar	Nakh-Daghestanian	yellow			
Novye Mugri	42.4741	47.75525	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Novye Mugri	42.4741	47.75525	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Tsumada-Urukh	42.474208	46.063467	Chamalal	Andic	Nakh-Daghestanian	chocolate	gakv1238	гакваринский	[Bokarev 1949]
Tsumada-Urukh	42.474208	46.063467	Chamalal	Andic	Nakh-Daghestanian	chocolate	gakv1238	гакваринский	[Bokarev 1949]
Iputa	42.47852	46.96592	Avar	Avar	Nakh-Daghestanian	yellow			
Iputa	42.47852	46.96592	Avar	Avar	Nakh-Daghestanian	yellow			
Tsumada	42.48187	46.05247	Chamalal	Andic	Nakh-Daghestanian	chocolate	gakv1238	гакваринский	[Bokarev 1949]
Tsumada	42.48187	46.05247	Chamalal	Andic	Nakh-Daghestanian	chocolate	gakv1238	гакваринский	[Bokarev 1949]
Khalikh	42.48467	46.09121	Tindi	Andic	Nakh-Daghestanian	goldenrod3			
Khalikh	42.48467	46.09121	Tindi	Andic	Nakh-Daghestanian	goldenrod3			
Uzdalroso	42.48612	46.85577	Avar	Avar	Nakh-Daghestanian	yellow			
Uzdalroso	42.48612	46.85577	Avar	Avar	Nakh-Daghestanian	yellow			
Tissi	42.48917	46.14395	Tindi	Andic	Nakh-Daghestanian	goldenrod3	tind1238		[Magomedova 2003]
Tissi	42.48917	46.14395	Tindi	Andic	Nakh-Daghestanian	goldenrod3	tind1238		[Magomedova 2003]
Zaib	42.489364	46.707472	Avar	Avar	Nakh-Daghestanian	yellow			
Zaib	42.489364	46.707472	Avar	Avar	Nakh-Daghestanian	yellow			
Orada-Chugli	42.49384	47.22264	Avar	Avar	Nakh-Daghestanian	yellow			
Orada-Chugli	42.49384	47.22264	Avar	Avar	Nakh-Daghestanian	yellow			
Sasitli	42.496173	45.996762	Avar	Avar	Nakh-Daghestanian	yellow			
Sasitli	42.496173	45.996762	Avar	Avar	Nakh-Daghestanian	yellow			
Kadirkent	42.49661	47.60836	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Kadirkent	42.49661	47.60836	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Richaganikh	42.49724	46.05853	Chamalal	Andic	Nakh-Daghestanian	chocolate	gakv1238	гакваринский	[Bokarev 1949]
Richaganikh	42.49724	46.05853	Chamalal	Andic	Nakh-Daghestanian	chocolate	gakv1238	гакваринский	[Bokarev 1949]
Kakhikal	42.499065	46.874809	Avar	Avar	Nakh-Daghestanian	yellow			
Kakhikal	42.499065	46.874809	Avar	Avar	Nakh-Daghestanian	yellow			
Akushali	42.4992	46.9504	Avar	Avar	Nakh-Daghestanian	yellow			
Akushali	42.4992	46.9504	Avar	Avar	Nakh-Daghestanian	yellow			
Tissi-Akhitli	42.501506	46.103923	Tindi	Andic	Nakh-Daghestanian	goldenrod3	tind1238		[Magomedova 2003]
Tissi-Akhitli	42.501506	46.103923	Tindi	Andic	Nakh-Daghestanian	goldenrod3	tind1238		[Magomedova 2003]
Gotsatl' Malyy	42.5041	46.88829	Avar	Avar	Nakh-Daghestanian	yellow			
Gotsatl' Malyy	42.5041	46.88829	Avar	Avar	Nakh-Daghestanian	yellow			
Kuanib	42.509735	46.611385	Avar	Avar	Nakh-Daghestanian	yellow			
Kuanib	42.509735	46.611385	Avar	Avar	Nakh-Daghestanian	yellow			
Sagasi-Deybuk	42.50982	47.84293	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Sagasi-Deybuk	42.50982	47.84293	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Andykh	42.5119	46.5939	Avar	Avar	Nakh-Daghestanian	yellow			
Andykh	42.5119	46.5939	Avar	Avar	Nakh-Daghestanian	yellow			
Karanayaul	42.51266	47.85563	Kumyk	Kipchak	Turkic	grey60			
Karanayaul	42.51266	47.85563	Kumyk	Kipchak	Turkic	grey60			
Kikuni	42.513979	47.036122	Avar	Avar	Nakh-Daghestanian	yellow			
Kikuni	42.513979	47.036122	Avar	Avar	Nakh-Daghestanian	yellow			
Lologonitl'	42.51398	46.33093	Akhvakh	Andic	Nakh-Daghestanian	gold2	akhv1239		[Magomedbekova 1967]
Lologonitl'	42.51398	46.33093	Akhvakh	Andic	Nakh-Daghestanian	gold2	akhv1239		[Magomedbekova 1967]
Dzhanga	42.517038	47.76486	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Dzhanga	42.517038	47.76486	Dargwa	Dargwa	Nakh-Daghestanian	blue			
Khushtada	42.517389	46.166126	Bagvalal	Andic	Nakh-Daghestanian	sienna2	bagv1239		[Kibrik 2001]
Khushtada	42.517389	46.166126	Bagvalal	Andic	Nakh-Daghestanian	sienna2	bagv1239		[Kibrik 2001]
Tsidatl'	42.51855	46.05795	Chamalal	Andic	Nakh-Daghestanian	chocolate			
Tsidatl'	42.51855	46.05795	Chamalal	Andic	Nakh-Daghestanian	chocolate			
Gotsatl' Bol'shoy	42.51862	46.88262	Avar	Avar	Nakh-Daghestanian	yellow			
Gotsatl' Bol'shoy	42.51862	46.88262	Avar	Avar	Nakh-Daghestanian	yellow			
Nitab	42.51925	46.63256	Avar	Avar	Nakh-Daghestanian	yellow			
